Product,title,url,rating,review_count,price
Headphone,TOZO T10 Bluetooth 5.0 Wireless Earbuds with Wireless Charging Case IPX8 Waterproof Stereo Headphones in Ear Built in Mic Headset Premium Sound with Deep Bass for Sport Black,https://www.amazon.com/TOZO-Bluetooth-Wireless-Headphones-Waterproof/dp/B07J2Z5DBM/ref=sr_1_34?dchild=1&keywords=headphones&qid=1631039477&s=electronics&sr=1-34,4.4,244685,29.98
Headphone,"Audio-Technica ATH-M20X Professional Studio Monitor Headphones, Black",https://www.amazon.com/Audio-Technica-ATH-M20x-Professional-Monitor-Headphones/dp/B00HVLUR18/ref=sr_1_35?dchild=1&keywords=headphones&qid=1631039477&s=electronics&sr=1-35,4.6,7825,49.0
Headphone,"Hybrid Active Noise Cancelling Headphones-SuperEQ S1 Bluetooth 5.0 Over Ear Wireless Wired Headphones with Ambient Mode, 45H Playtime, Hi-Fi Deep Bass for Smart Phones PC Travel Work (White)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics-intl-ship_sr_pg2_1?ie=UTF8&adId=A10216165ECU0KIOOVHQ&url=%2FCancelling-Headphones-SuperEQ-S1-Bluetooth-Wireless%2Fdp%2FB08FR9H2GP%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631039477%26s%3Delectronics%26sr%3D1-37-spons%26psc%3D1&qualifier=1631039477&id=7800041836910180&widgetName=sp_btf,4.3,774,54.99
Headphone,"Active Noise Cancelling Headphones, HROEENOI JZ02 Bluetooth Headphones, Wireless Over Ear Headphones with CVC 8.0 Microphone Deep Bass Headset, 40 Hours Playtime for Travel Work TV Phone - Black",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics-intl-ship_sr_pg2_1?ie=UTF8&adId=A05761372BQPN804U7TF6&url=%2FCancelling-Headphones-HROEENOI-JZ02-Microphone%2Fdp%2FB08T67XB4T%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631039477%26s%3Delectronics%26sr%3D1-38-spons%26psc%3D1&qualifier=1631039477&id=7800041836910180&widgetName=sp_btf,4.4,1122,30.59
Headphone,"LORELEI X6 Over-Ear Headphones with Microphone, Lightweight Foldable & Portable Stereo Bass Headphones with 1.45M No-Tangle, Wired Headphones for Smartphone Tablet MP3 / 4 (Space Black)",https://www.amazon.com/LORELEI-X6-Headphones-Microphone-Lightweight/dp/B083P1HG9S/ref=sr_1_35?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-35,4.4,4125,18.99
Headphone,FosPower Kids Headphones with LED Light Up Cat Ears 3.5mm On Ear Audio Headphones for Kids with Laced Tangle Free Cable (Max 85dB) - Hot Pink/Purple,https://www.amazon.com/FosPower-Headphones-3-5mm-Stereo-Headset/dp/B07R4B8LSS/ref=sr_1_36?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-36,4.6,2927,19.99
Headphone,"Kids Headphones-noot products K33 Foldable Stereo Tangle-Free 5ft Long Cord 3.5mm Jack Plug in Wired On-Ear Headset for iPad/Amazon Kindle,Fire/Boys/Girls/School/Travel/Plane/Tablet (Electric Blue)",https://www.amazon.com/Headphones-noot-products-K33-Tangle-Free-Smartphones/dp/B07TPLQVGQ/ref=sr_1_37?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-37,4.7,2693,17.99
Headphone,"Wholesale Bulk Earphone Earbud Headphone-Kaysent(KHP-10B) 10 Pack Wholesale Headphones for School,Airplane,Hospital,Students,Kids and Adults",https://www.amazon.com/Wholesale-Earphone-Headphone-Kaysent-KHP-10B-Headphones/dp/B07L6X8KFH/ref=sr_1_38?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-38,4.1,1353,33.98
Headphone,"TUINYO Wireless Headphones Over Ear, Bluetooth Headphones with Microphone, Foldable Stereo Wireless Headset-Rose Gold",https://www.amazon.com/Bluetooth-Headphones-Microphone-Lightweight-Cellphone/dp/B07ZBJPYRK/ref=sr_1_39?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-39,4.4,8730,24.99
Headphone,"Sony Wireless Headphones WH-CH510: Wireless Bluetooth On-Ear Headset with Mic for Phone-Call, Black",https://www.amazon.com/Sony-WH-CH510-Wireless-Headphones-WHCH510/dp/B07WSKKYPR/ref=sr_1_42?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-42,4.5,14825,38.0
Headphone,"Earbuds Headphones 5 in One Pack, Wired Earbud with Heavy Bass Stereo Noise Blocking, Microphone, Compatible with iPhone, Android Phones, Laptops, Computers, iPad or Any Device with 3.5mm Interface",https://www.amazon.com/Headphones-Microphone-Compatible-Computers-Interface/dp/B08MC6PLT4/ref=sr_1_45?dchild=1&keywords=headphones&qid=1631039478&s=electronics&sr=1-45,4.4,2905,10.19
